update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
217,444416,2060.050470901386,184,0.0477430559694767,0.18490806066683185,0.0,0.7638888955116272,146.0625,122.48136018900999,1.0,324.0,1.9450609534978867,0.0028921720513608307,-0.0006060708674340276,0.0003727914844375846,0.002661782547762265,0.0477430559694767,0.18490806066683185,0.0,0.7638888955116272
218,446464,1805.590181718586,185,0.03186274626675774,0.12745098506703095,0.0,0.5416666865348816,146.7058823529412,124.94081643905145,1.0,324.0,1.943272516131401,0.006183674093335867,-0.003930837250663899,0.0008687403424119111,0.007708097461141085,0.03186274626675774,0.12745098506703095,0.0,0.5416666865348816
219,448512,1870.380265356505,186,0.0,0.0,0.0,0.0,150.4,115.94973048696578,1.0,324.0,1.9440511763095856,0.0006701341435473296,0.00035150452094967477,1.1884200716849591e-05,0.0014202988468392586,0.0,0.0,0.0,0.0
220,450560,1841.8119347749177,187,0.0,0.0,0.0,0.0,89.8125,88.24909259448508,2.0,324.0,1.9450210183858871,0.0010117402416653931,0.0002853106107068015,6.348408870593403e-06,0.0006613096806091753,0.0,0.0,0.0,0.0
221,452608,2080.5679029629305,188,0.0,0.0,0.0,0.0,164.3125,106.41999268816926,6.0,324.0,1.945190355181694,0.000523870639881352,0.00017206722463924962,1.8497196521138903e-06,0.0006798302553123671,0.0,0.0,0.0,0.0
222,454656,2035.6399889946636,189,0.0,0.0,0.0,0.0,117.55555555555556,109.78930438810828,1.0,324.0,1.9456419795751572,0.0004700078679888975,0.0001615225337445736,1.2757972367438697e-07,0.00011663366940046528,0.0,0.0,0.0,0.0
223,456704,2104.4270701448368,190,0.0,0.0,0.0,0.0,123.75,104.58638773760188,5.0,324.0,1.9456340372562408,0.00038533881888724864,0.00010175250918109668,1.9007893370392992e-08,5.230075984991649e-05,0.0,0.0,0.0,0.0
224,458752,2186.757818418802,191,0.02725694514811039,0.10556569462712058,0.0,0.43611112236976624,170.875,110.05559674546315,4.0,324.0,1.942815825343132,0.003761175074032508,-0.0030390114334295504,0.0002746673926594667,0.005464708775026776,0.02725694514811039,0.10556569462712058,0.0,0.43611112236976624
225,460800,2189.400821426623,192,0.0321180559694767,0.12439269588234096,0.0,0.5138888955116272,138.8125,115.25689716346697,5.0,324.0,1.9421328455209732,0.006942921754671261,-0.0038182190619409084,0.0006587530042452272,0.007445111434242098,0.0321180559694767,0.12439269588234096,0.0,0.5138888955116272
226,462848,1884.6068989423961,193,0.0,0.0,0.0,0.0,149.75,117.52898578648588,15.0,324.0,1.9439298063516617,0.004561454232316464,0.0015883080195635557,1.9532563669599767e-05,0.0015361227166890573,0.0,0.0,0.0,0.0
